mapping_id,mapping_status,user_topic_id,user_topic_label,developer_topic_id,developer_topic_label,lag_months,spearman_rho,p_value_permutation,n_observations,p_value_fdr_bh_all_tests
M021,matched,25,Motion Design,12,Interaction Mechanics,-9,0.0057365736573657365,0.9630369630369631,100,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,-8,-0.2149330227140361,0.08091908091908091,101,0.745535456279258
M021,matched,25,Motion Design,12,Interaction Mechanics,-7,0.22374202011863092,0.055944055944055944,102,0.739033693579148
M021,matched,25,Motion Design,12,Interaction Mechanics,-6,0.04410666432368317,0.6563436563436563,103,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,-5,-0.24839432412247947,0.024975024975024976,104,0.6913541004450096
M021,matched,25,Motion Design,12,Interaction Mechanics,-4,0.17316030779735692,0.14185814185814186,105,0.8415313500059264
M021,matched,25,Motion Design,12,Interaction Mechanics,-3,-0.01798138883522109,0.913086913086913,106,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,-2,-0.11379644778507798,0.35864135864135865,107,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,-1,0.14446582703626085,0.20279720279720279,108,0.8978675645342312
M021,matched,25,Motion Design,12,Interaction Mechanics,0,-0.21570789802605841,0.04395604395604396,109,0.739033693579148
M021,matched,25,Motion Design,12,Interaction Mechanics,1,0.232654850039076,0.025974025974025976,108,0.6913541004450096
M021,matched,25,Motion Design,12,Interaction Mechanics,2,-0.06767539715281194,0.5764235764235764,107,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,3,-0.03772168481648358,0.6923076923076923,106,0.9995729461378317
M021,matched,25,Motion Design,12,Interaction Mechanics,4,-0.004582329006541294,0.971028971028971,105,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,5,-0.01633992158699202,0.9090909090909091,104,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,6,-0.04225174220012371,0.7452547452547452,103,0.9995729461378317
M021,matched,25,Motion Design,12,Interaction Mechanics,7,0.10100313270947152,0.3956043956043956,102,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,8,-0.040670957237898535,0.7732267732267732,101,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,9,0.031102043279624087,0.7982017982017982,100,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,10,-0.09114691244037358,0.4035964035964036,99,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,11,0.06489888044918676,0.5874125874125874,98,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,12,-0.06996469222866726,0.5574425574425574,97,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,-12,0.04211813591415948,0.7102897102897103,97,0.9995729461378317
M022,matched,2,Comfort Issues,5,Cybersickness,-11,-0.09889129034931686,0.34865134865134867,98,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,-10,0.13640074211502784,0.14985014985014986,99,0.851567787051658
M022,matched,2,Comfort Issues,5,Cybersickness,-9,-0.1032943294329433,0.32667332667332666,100,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,-8,0.06708211997670355,0.5684315684315684,101,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,-7,0.06534879644446455,0.5684315684315684,102,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,-6,0.013245178579273383,0.9230769230769231,103,1.0
M022,matched,2,Comfort Issues,5,Cybersickness,-5,-0.230470500373413,0.028971028971028972,104,0.6913541004450096
M022,matched,2,Comfort Issues,5,Cybersickness,-4,-0.0016276176653535145,0.985014985014985,105,1.0
M022,matched,2,Comfort Issues,5,Cybersickness,-3,0.251369121092274,0.000999000999000999,106,0.06993006993006994
M022,matched,2,Comfort Issues,5,Cybersickness,-2,-0.1916137454054254,0.09490509490509491,107,0.7790004113533525
M022,matched,2,Comfort Issues,5,Cybersickness,-1,-0.06308709487167762,0.5374625374625375,108,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,0,0.2012093691896024,0.08591408591408592,109,0.745535456279258
M022,matched,2,Comfort Issues,5,Cybersickness,1,-0.024513049657072645,0.7992007992007992,108,1.0
M022,matched,2,Comfort Issues,5,Cybersickness,2,-0.13334247693209658,0.27372627372627373,107,0.9878819810326661
M022,matched,2,Comfort Issues,5,Cybersickness,3,0.20358726326492166,0.0959040959040959,106,0.7790004113533525
M022,matched,2,Comfort Issues,5,Cybersickness,4,-0.11432496180912696,0.26373626373626374,105,0.9878819810326661
M022,matched,2,Comfort Issues,5,Cybersickness,5,-0.03628070738267475,0.7242757242757243,104,0.9995729461378317
M022,matched,2,Comfort Issues,5,Cybersickness,6,-0.04151587874095857,0.6803196803196803,103,0.9976755088486932
M022,matched,2,Comfort Issues,5,Cybersickness,7,0.17274917166467108,0.13986013986013987,102,0.8343928798474253
M022,matched,2,Comfort Issues,5,Cybersickness,8,-0.11172136642379632,0.34965034965034963,101,0.9958396034345403
M022,matched,2,Comfort Issues,5,Cybersickness,9,0.041405382718388235,0.7012987012987013,100,0.9995729461378317
M022,matched,2,Comfort Issues,5,Cybersickness,10,-0.13347969949793614,0.25774225774225773,99,0.9841068022886205
M022,matched,2,Comfort Issues,5,Cybersickness,11,0.19875162592027693,0.0939060939060939,98,0.7790004113533525
M022,matched,2,Comfort Issues,5,Cybersickness,12,-0.1547494592889684,0.1798201798201798,97,0.8978675645342312
M023,matched,29,Physical Reactions,5,Cybersickness,-12,0.021644224700189355,0.8241758241758241,97,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,-11,-0.009505957959566207,0.942057942057942,98,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,-10,0.09868893011750154,0.3546453546453546,99,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,-9,0.03123912391239124,0.8231768231768232,100,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,-8,-0.13470005824111822,0.15184815184815184,101,0.8526233125163606
M023,matched,29,Physical Reactions,5,Cybersickness,-7,-0.011857439313320253,0.922077922077922,102,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,-6,0.12922286166146818,0.1928071928071928,103,0.8978675645342312
M023,matched,29,Physical Reactions,5,Cybersickness,-5,-0.03532486930545183,0.7202797202797203,104,0.9995729461378317
M023,matched,29,Physical Reactions,5,Cybersickness,-4,-0.11134148869997927,0.2987012987012987,105,0.9925201380897584
M023,matched,29,Physical Reactions,5,Cybersickness,-3,0.10002267173841851,0.37662337662337664,106,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,-2,0.00368345774799663,0.9560439560439561,107,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,-1,0.06700201015557271,0.5044955044955045,108,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,0,-0.2679414974094333,0.000999000999000999,109,0.06993006993006994
M023,matched,29,Physical Reactions,5,Cybersickness,1,0.21497283663697314,0.030969030969030968,108,0.6918613301592024
M023,matched,29,Physical Reactions,5,Cybersickness,2,0.021968548483942148,0.7972027972027972,107,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,3,-0.07869128319868583,0.4035964035964036,106,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,4,-0.00959985900858244,0.971028971028971,105,1.0
M023,matched,29,Physical Reactions,5,Cybersickness,5,0.12420282781124893,0.23976023976023977,104,0.9608711898788235
M023,matched,29,Physical Reactions,5,Cybersickness,6,-0.19376892811029445,0.052947052947052944,103,0.739033693579148
M023,matched,29,Physical Reactions,5,Cybersickness,7,0.10737317677968619,0.32367632367632365,102,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,8,0.047588956287203193,0.6523476523476524,101,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,9,-0.029949084755864636,0.7462537462537463,100,0.9995729461378317
M023,matched,29,Physical Reactions,5,Cybersickness,10,-0.14617237530179744,0.17582417582417584,99,0.8978675645342312
M023,matched,29,Physical Reactions,5,Cybersickness,11,0.053497483240468574,0.6473526473526473,98,0.9958396034345403
M023,matched,29,Physical Reactions,5,Cybersickness,12,0.1606556407002971,0.14685314685314685,97,0.8472296933835395
M024,matched,27,Network connect,18,Streaming and Mapping,-12,-0.17540237744582368,0.16783216783216784,97,0.8900190718372537
M024,matched,27,Network connect,18,Streaming and Mapping,-11,0.2662624562477287,0.029970029970029972,98,0.6918613301592024
M024,matched,27,Network connect,18,Streaming and Mapping,-10,0.014050711193568337,0.9140859140859141,99,1.0
M024,matched,27,Network connect,18,Streaming and Mapping,-9,-0.1882988298829883,0.1258741258741259,100,0.815850815850816
M024,matched,27,Network connect,18,Streaming and Mapping,-8,0.1388468258590565,0.27972027972027974,101,0.9922509922509922
M024,matched,27,Network connect,18,Streaming and Mapping,-7,-0.05022872361479438,0.6433566433566433,102,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,-6,0.05750560119492158,0.6643356643356644,103,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,-5,-0.0680200256591176,0.5854145854145855,104,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,-4,-0.019728435953922662,0.8761238761238761,105,1.0
M024,matched,27,Network connect,18,Streaming and Mapping,-3,0.06119369522576593,0.6223776223776224,106,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,-2,-0.021728535356692835,0.8841158841158842,107,1.0
M024,matched,27,Network connect,18,Streaming and Mapping,-1,-0.23729895419331024,0.06693306693306693,108,0.741682559864378
M024,matched,27,Network connect,18,Streaming and Mapping,0,0.3107711127101536,0.000999000999000999,109,0.06993006993006994
M024,matched,27,Network connect,18,Streaming and Mapping,1,-0.06684069127449262,0.6643356643356644,108,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,2,-0.07626595609562949,0.6313686313686314,107,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,3,0.09289964380292567,0.4965034965034965,106,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,4,-0.08230439876451787,0.5614385614385614,105,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,5,-0.010391661066003421,0.9300699300699301,104,1.0
M024,matched,27,Network connect,18,Streaming and Mapping,6,0.025612019638890805,0.8931068931068931,103,1.0
M024,matched,27,Network connect,18,Streaming and Mapping,7,-0.0818268692552708,0.5344655344655345,102,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,8,0.06308751412791568,0.6253746253746254,101,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,9,0.11464884067841162,0.3336663336663337,100,0.9958396034345403
M024,matched,27,Network connect,18,Streaming and Mapping,10,-0.2833801284091644,0.015984015984015984,99,0.6216006216006216
M024,matched,27,Network connect,18,Streaming and Mapping,11,0.2567533966430594,0.057942057942057944,98,0.739033693579148
M024,matched,27,Network connect,18,Streaming and Mapping,12,-0.14088655700982697,0.26673326673326675,97,0.9878819810326661
M025,matched,27,Network connect,15,Server Management,-12,-0.24863244266778878,0.016983016983016984,97,0.6368631368631369
M025,matched,27,Network connect,15,Server Management,-11,0.18015416100835835,0.11388611388611389,98,0.800161377084454
M025,matched,27,Network connect,15,Server Management,-10,0.0013358070500927644,0.9760239760239761,99,1.0
M025,matched,27,Network connect,15,Server Management,-9,-0.04134413441344134,0.6733266733266733,100,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,-8,-0.04517181129877694,0.6543456543456544,101,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,-7,-0.010455128893814567,0.9590409590409591,102,1.0
M025,matched,27,Network connect,15,Server Management,-6,0.10101919782102535,0.3226773226773227,103,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,-5,-0.19212683272988623,0.06893106893106893,104,0.741682559864378
M025,matched,27,Network connect,15,Server Management,-4,0.03158830496668542,0.7262737262737263,105,0.9995729461378317
M025,matched,27,Network connect,15,Server Management,-3,0.2173267937805565,0.04895104895104895,106,0.739033693579148
M025,matched,27,Network connect,15,Server Management,-2,-0.049814969471949085,0.6493506493506493,107,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,-1,-0.056965658172868645,0.5874125874125874,108,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,0,0.07316349887719287,0.4865134865134865,109,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,1,-0.1257931139664197,0.2017982017982018,108,0.8978675645342312
M025,matched,27,Network connect,15,Server Management,2,0.07720642260624996,0.44655344655344653,107,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,3,-0.12841905856569077,0.21178821178821178,106,0.9009136025265058
M025,matched,27,Network connect,15,Server Management,4,0.24423848475793886,0.025974025974025976,105,0.6913541004450096
M025,matched,27,Network connect,15,Server Management,5,-0.09970233332833878,0.33266733266733267,104,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,6,-0.05049917079743564,0.6673326673326674,103,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,7,0.024399346336569244,0.8331668331668332,102,1.0
M025,matched,27,Network connect,15,Server Management,8,-0.01065824878638162,0.968031968031968,101,1.0
M025,matched,27,Network connect,15,Server Management,9,-0.00019202150642254643,1.0,100,1.0
M025,matched,27,Network connect,15,Server Management,10,0.08648220757875594,0.3956043956043956,99,0.9958396034345403
M025,matched,27,Network connect,15,Server Management,11,-0.17750419199770098,0.13786213786213786,98,0.8343928798474253
M025,matched,27,Network connect,15,Server Management,12,0.189566978332431,0.0999000999000999,97,0.7790004113533525
M026,matched,26,Multiplayer,35,Multiplayer,-12,0.014898485167262781,0.8421578421578422,97,1.0
M026,matched,26,Multiplayer,35,Multiplayer,-11,-0.11906355794426486,0.34865134865134867,98,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-10,0.060742115027829315,0.5924075924075924,99,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-9,-0.025406540654065408,0.8411588411588412,100,1.0
M026,matched,26,Multiplayer,35,Multiplayer,-8,0.05897495631916133,0.5974025974025974,101,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-7,-0.06650230985405793,0.5644355644355644,102,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-6,0.057198084610991524,0.6293706293706294,103,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-5,-0.08693054518297237,0.4775224775224775,104,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-4,-0.03330404650655625,0.7892107892107892,105,1.0
M026,matched,26,Multiplayer,35,Multiplayer,-3,0.06764811092477266,0.5614385614385614,106,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,-2,-0.017937702980138776,0.9020979020979021,107,1.0
M026,matched,26,Multiplayer,35,Multiplayer,-1,0.07984794506115689,0.5354645354645354,108,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,0,-0.10143997438388262,0.45454545454545453,109,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,1,0.091884154256695,0.4805194805194805,108,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,2,-0.17662028540664054,0.17782217782217782,107,0.8978675645342312
M026,matched,26,Multiplayer,35,Multiplayer,3,0.1112726269331298,0.40559440559440557,106,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,4,-0.03724161184827671,0.7702297702297702,105,1.0
M026,matched,26,Multiplayer,35,Multiplayer,5,-0.0809528258859744,0.5894105894105894,104,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,6,0.1988340715385754,0.15284715284715283,103,0.8536676089867579
M026,matched,26,Multiplayer,35,Multiplayer,7,0.01992835077774578,0.8471528471528471,102,1.0
M026,matched,26,Multiplayer,35,Multiplayer,8,-0.0952222858178878,0.4915084915084915,101,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,9,-0.06274286263278066,0.6513486513486514,100,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,10,0.06919734705694731,0.6203796203796204,99,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,11,0.10020946109576934,0.4975024975024975,98,0.9958396034345403
M026,matched,26,Multiplayer,35,Multiplayer,12,-0.116170268098184,0.3706293706293706,97,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,-12,-0.004602356406480118,0.977022977022977,97,1.0
M027,matched,26,Multiplayer,15,Server Management,-11,0.0973229029193683,0.40559440559440557,98,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,-10,-0.2509461966604824,0.00999000999000999,99,0.4767959313413859
M027,matched,26,Multiplayer,15,Server Management,-9,0.16976897689768977,0.1798201798201798,100,0.8978675645342312
M027,matched,26,Multiplayer,15,Server Management,-8,-0.09205591147350028,0.4955044955044955,101,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,-7,0.025643055453460822,0.8301698301698301,102,1.0
M027,matched,26,Multiplayer,15,Server Management,-6,0.1522097263102403,0.23276723276723277,103,0.9404388714733541
M027,matched,26,Multiplayer,15,Server Management,-5,-0.24461751840392618,0.000999000999000999,104,0.06993006993006994
M027,matched,26,Multiplayer,15,Server Management,-4,0.23383846630408806,0.008991008991008992,105,0.4495504495504496
M027,matched,26,Multiplayer,15,Server Management,-3,-0.13421300565465247,0.28771228771228774,106,0.9923409923409924
M027,matched,26,Multiplayer,15,Server Management,-2,0.06578463982066186,0.5854145854145855,107,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,-1,-0.06705283824608306,0.6213786213786214,108,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,0,0.09290439205255414,0.4885114885114885,109,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,1,-0.1695817152234461,0.18281718281718282,108,0.8978675645342312
M027,matched,26,Multiplayer,15,Server Management,2,0.19333932670723308,0.0979020979020979,107,0.7790004113533525
M027,matched,26,Multiplayer,15,Server Management,3,-0.0882915342215737,0.43156843156843155,106,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,4,0.026827024125115805,0.8291708291708292,105,1.0
M027,matched,26,Multiplayer,15,Server Management,5,-0.14147271891684915,0.27172827172827174,104,0.9878819810326661
M027,matched,26,Multiplayer,15,Server Management,6,0.10282475684067802,0.3936063936063936,103,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,7,0.09338162780729739,0.46553446553446554,102,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,8,-0.11189259301208862,0.36563436563436563,101,0.9958396034345403
M027,matched,26,Multiplayer,15,Server Management,9,0.018951885240968087,0.8631368631368631,100,1.0
M027,matched,26,Multiplayer,15,Server Management,10,-0.03089388170803109,0.8021978021978022,99,1.0
M027,matched,26,Multiplayer,15,Server Management,11,-0.008741866324910903,0.9470529470529471,98,1.0
M027,matched,26,Multiplayer,15,Server Management,12,0.12049040542430087,0.32867132867132864,97,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-12,0.13409951609509782,0.24475524475524477,97,0.9685569904548006
M028,matched,17,Installation,17,Installation and Setup,-11,-0.05788369705895479,0.6413586413586414,98,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-10,0.02168212739641311,0.8701298701298701,99,1.0
M028,matched,17,Installation,17,Installation and Setup,-9,-0.03782778277827783,0.7882117882117882,100,1.0
M028,matched,17,Installation,17,Installation and Setup,-8,0.06956319161327898,0.5724275724275725,101,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-7,-0.08553528111234882,0.4515484515484515,102,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-6,-0.05120714319074125,0.7202797202797203,103,0.9995729461378317
M028,matched,17,Installation,17,Installation and Setup,-5,0.056481985301254735,0.6473526473526473,104,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-4,0.039457792305194944,0.8101898101898102,105,1.0
M028,matched,17,Installation,17,Installation and Setup,-3,-0.10656757791584129,0.35764235764235763,106,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-2,0.09354433421509382,0.3906093906093906,107,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,-1,0.03907463375497594,0.8381618381618382,108,1.0
M028,matched,17,Installation,17,Installation and Setup,0,0.06313896809722357,0.6133866133866134,109,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,1,-0.10919425446825917,0.2937062937062937,108,0.9923409923409924
M028,matched,17,Installation,17,Installation and Setup,2,-0.06185759069585499,0.6363636363636364,107,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,3,0.21535655557099026,0.053946053946053944,106,0.739033693579148
M028,matched,17,Installation,17,Installation and Setup,4,-0.3192017827832013,0.000999000999000999,105,0.06993006993006994
M028,matched,17,Installation,17,Installation and Setup,5,0.103858756836405,0.3906093906093906,104,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,6,0.07796794706042996,0.5634365634365635,103,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,7,-0.011888535421303062,0.9340659340659341,102,1.0
M028,matched,17,Installation,17,Installation and Setup,8,0.042910905524249,0.7872127872127872,101,1.0
M028,matched,17,Installation,17,Installation and Setup,9,-0.07874772169931632,0.5204795204795205,100,0.9958396034345403
M028,matched,17,Installation,17,Installation and Setup,10,0.17957664315878868,0.10789210789210789,99,0.800161377084454
M028,matched,17,Installation,17,Installation and Setup,11,-0.1644123089197419,0.17782217782217782,98,0.8978675645342312
M028,matched,17,Installation,17,Installation and Setup,12,0.08103042649336907,0.5484515484515484,97,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,-12,0.16956395960446033,0.23376623376623376,97,0.9404388714733541
M029,matched,35,Setup,17,Installation and Setup,-11,-0.06453978029824864,0.6793206793206793,98,0.9976755088486932
M029,matched,35,Setup,17,Installation and Setup,-10,-0.025429808286951145,0.8691308691308691,99,1.0
M029,matched,35,Setup,17,Installation and Setup,-9,0.07696369636963696,0.6323676323676324,100,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,-8,0.049761211415259174,0.7452547452547452,101,0.9995729461378317
M029,matched,35,Setup,17,Installation and Setup,-7,-0.14083607104285528,0.3076923076923077,102,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,-6,0.22839695997891316,0.06893106893106893,103,0.741682559864378
M029,matched,35,Setup,17,Installation and Setup,-5,-0.19676731035954337,0.12987012987012986,104,0.8314855875831485
M029,matched,35,Setup,17,Installation and Setup,-4,0.010776515593327696,0.9370629370629371,105,1.0
M029,matched,35,Setup,17,Installation and Setup,-3,0.08054533225541907,0.5034965034965035,106,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,-2,-0.0962011799831937,0.45254745254745254,107,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,-1,0.012089629023279808,0.942057942057942,108,1.0
M029,matched,35,Setup,17,Installation and Setup,0,-0.05548270510953157,0.6383616383616384,109,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,1,-0.04244292119015104,0.7002997002997003,108,0.9995729461378317
M029,matched,35,Setup,17,Installation and Setup,2,0.0845746531007854,0.46053946053946054,107,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,3,0.021755340595375462,0.8781218781218781,106,1.0
M029,matched,35,Setup,17,Installation and Setup,4,-0.12266023900654598,0.3646353646353646,105,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,5,0.15231388872079538,0.1888111888111888,104,0.8978675645342312
M029,matched,35,Setup,17,Installation and Setup,6,-0.0551128781804577,0.5994005994005994,103,0.9958396034345403
M029,matched,35,Setup,17,Installation and Setup,7,-0.04939325743014409,0.6853146853146853,102,0.9994172494172495
M029,matched,35,Setup,17,Installation and Setup,8,0.003016977781645631,0.984015984015984,101,1.0
M029,matched,35,Setup,17,Installation and Setup,9,0.1674997750461407,0.13886113886113885,100,0.8343928798474253
M029,matched,35,Setup,17,Installation and Setup,10,-0.23022356917528478,0.06893106893106893,99,0.741682559864378
M029,matched,35,Setup,17,Installation and Setup,11,0.2548838337476313,0.04195804195804196,98,0.739033693579148
M029,matched,35,Setup,17,Installation and Setup,12,-0.23650314627057248,0.059940059940059943,97,0.739033693579148
M030,matched,28,Performance Issues,29,Technical Challenges,-12,-0.1872633073848096,0.1258741258741259,97,0.815850815850816
M030,matched,28,Performance Issues,29,Technical Challenges,-11,0.24138502636293505,0.025974025974025976,98,0.6913541004450096
M030,matched,28,Performance Issues,29,Technical Challenges,-10,-0.1442300556586271,0.2677322677322677,99,0.9878819810326661
M030,matched,28,Performance Issues,29,Technical Challenges,-9,0.19804380438043803,0.07192807192807193,100,0.745535456279258
M030,matched,28,Performance Issues,29,Technical Challenges,-8,-0.20994758299359348,0.07192807192807193,101,0.745535456279258
M030,matched,28,Performance Issues,29,Technical Challenges,-7,0.04727708636083483,0.7322677322677322,102,0.9995729461378317
M030,matched,28,Performance Issues,29,Technical Challenges,-6,0.03286034353995519,0.7642357642357642,103,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,-5,-0.05537181265336605,0.5884115884115884,104,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,-4,0.001549869245986042,1.0,105,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,-3,-0.005023100215386783,0.9560439560439561,106,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,-2,0.23500886586744452,0.03196803196803197,107,0.6993006993006993
M030,matched,28,Performance Issues,29,Technical Challenges,-1,-0.03332507669301243,0.7652347652347652,108,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,0,-0.23332483846588128,0.025974025974025976,109,0.6913541004450096
M030,matched,28,Performance Issues,29,Technical Challenges,1,-0.004258582664870374,0.987012987012987,108,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,2,0.2269300665384678,0.04295704295704296,107,0.739033693579148
M030,matched,28,Performance Issues,29,Technical Challenges,3,-0.06995667071949706,0.5694305694305695,106,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,4,-0.07386154526493993,0.5294705294705294,105,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,5,0.014270091493700184,0.8821178821178821,104,1.0
M030,matched,28,Performance Issues,29,Technical Challenges,6,0.07330627848056295,0.5324675324675324,103,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,7,0.05490087422888025,0.7042957042957043,102,0.9995729461378317
M030,matched,28,Performance Issues,29,Technical Challenges,8,-0.3440228313290782,0.000999000999000999,101,0.06993006993006994
M030,matched,28,Performance Issues,29,Technical Challenges,9,0.21186954313596135,0.07892107892107893,100,0.745535456279258
M030,matched,28,Performance Issues,29,Technical Challenges,10,0.11702897435942389,0.3166833166833167,99,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,11,-0.059415725209349776,0.6483516483516484,98,0.9958396034345403
M030,matched,28,Performance Issues,29,Technical Challenges,12,0.029837399993768637,0.7682317682317682,97,1.0
M031,matched,28,Performance Issues,22,Troubleshooting,-12,-0.06202661476961919,0.5494505494505495,97,0.9958396034345403
M031,matched,28,Performance Issues,22,Troubleshooting,-11,0.09251573169098942,0.41058941058941056,98,0.9958396034345403
M031,matched,28,Performance Issues,22,Troubleshooting,-10,0.020148423005565862,0.8351648351648352,99,1.0
M031,matched,28,Performance Issues,22,Troubleshooting,-9,-0.06281428142814281,0.5174825174825175,100,0.9958396034345403
M031,matched,28,Performance Issues,22,Troubleshooting,-8,-0.10617355853232383,0.4025974025974026,101,0.9958396034345403
M031,matched,28,Performance Issues,22,Troubleshooting,-7,0.023222939084313915,0.8021978021978022,102,1.0
M031,matched,28,Performance Issues,22,Troubleshooting,-6,0.11015683345780433,0.42157842157842157,103,0.9958396034345403
M031,matched,28,Performance Issues,22,Troubleshooting,-5,0.045204310252853944,0.7162837162837162,104,0.9995729461378317
M031,matched,28,Performance Issues,22,Troubleshooting,-4,-0.048367324194969086,0.7002997002997003,105,0.9995729461378317
